video 1/1 (451/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.3ms
video 1/1 (452/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.5ms
video 1/1 (453/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.3ms
video 1/1 (454/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.7ms
video 1/1 (455/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.5ms
video 1/1 (456/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.4ms
video 1/1 (457/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.8ms
video 1/1 (458/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.8ms
video 1/1 (459/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.8ms
video 1/1 (460/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.2ms
video 1/1 (461/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.6ms
video 1/1 (462/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.4ms
video 1/1 (463/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.8ms
video 1/1 (464/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.5ms
video 1/1 (465/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.1ms
video 1/1 (466/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.8ms
video 1/1 (467/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.8ms
video 1/1 (468/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.0ms
video 1/1 (469/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.6ms
video 1/1 (470/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.8ms
video 1/1 (471/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.2ms
video 1/1 (472/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.6ms
video 1/1 (473/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.4ms
video 1/1 (474/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.7ms
video 1/1 (475/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.4ms
video 1/1 (476/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.3ms
video 1/1 (477/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.5ms
video 1/1 (478/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.1ms
video 1/1 (479/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 22.3ms
video 1/1 (480/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.5ms
video 1/1 (481/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.2ms
video 1/1 (482/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.6ms
video 1/1 (483/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.4ms
video 1/1 (484/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.5ms
video 1/1 (485/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.2ms
video 1/1 (486/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.6ms
video 1/1 (487/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.8ms
video 1/1 (488/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.4ms
video 1/1 (489/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.1ms
video 1/1 (490/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.1ms
video 1/1 (491/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 22.0ms
video 1/1 (492/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.0ms
video 1/1 (493/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.0ms
video 1/1 (494/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.1ms
video 1/1 (495/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.4ms
video 1/1 (496/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.7ms
video 1/1 (497/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.2ms
video 1/1 (498/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.7ms
video 1/1 (499/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.3ms
video 1/1 (500/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.3ms
video 1/1 (501/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.2ms
video 1/1 (502/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.7ms
video 1/1 (503/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 19.9ms
video 1/1 (504/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.8ms
video 1/1 (505/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.1ms
video 1/1 (506/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.3ms
video 1/1 (507/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.4ms
video 1/1 (508/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.2ms
video 1/1 (509/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.7ms
video 1/1 (510/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.9ms
video 1/1 (511/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.5ms
video 1/1 (512/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.8ms
video 1/1 (513/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.3ms
video 1/1 (514/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.4ms
video 1/1 (515/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.4ms
video 1/1 (516/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.0ms
video 1/1 (517/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.0ms
video 1/1 (518/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.5ms
video 1/1 (519/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.5ms
video 1/1 (520/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 19.8ms
video 1/1 (521/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.6ms
video 1/1 (522/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.3ms
video 1/1 (523/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.2ms
video 1/1 (524/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.0ms
video 1/1 (525/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.6ms
video 1/1 (526/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.2ms
video 1/1 (527/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.5ms
video 1/1 (528/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.0ms
video 1/1 (529/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.9ms
video 1/1 (530/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.7ms
video 1/1 (531/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.3ms
video 1/1 (532/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.7ms
video 1/1 (533/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.4ms
video 1/1 (534/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 19.8ms
video 1/1 (535/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.6ms
video 1/1 (536/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.1ms
video 1/1 (537/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.1ms
video 1/1 (538/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.7ms
video 1/1 (539/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.8ms
video 1/1 (540/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.0ms
video 1/1 (541/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.0ms
video 1/1 (542/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.7ms
video 1/1 (543/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.2ms
video 1/1 (544/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.3ms
video 1/1 (545/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.6ms
video 1/1 (546/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.5ms
video 1/1 (547/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 22.0ms
video 1/1 (548/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.4ms
video 1/1 (549/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.5ms
video 1/1 (550/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.8ms
video 1/1 (551/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.4ms
video 1/1 (552/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.0ms
video 1/1 (553/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.2ms
video 1/1 (554/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.1ms
video 1/1 (555/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.8ms
video 1/1 (556/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.9ms
video 1/1 (557/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.3ms
video 1/1 (558/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.0ms
video 1/1 (559/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.5ms
video 1/1 (560/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.8ms
video 1/1 (561/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.6ms
video 1/1 (562/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.9ms
video 1/1 (563/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 22.2ms
video 1/1 (564/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.9ms
video 1/1 (565/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 22.1ms
video 1/1 (566/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.8ms
video 1/1 (567/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.7ms
video 1/1 (568/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.6ms
video 1/1 (569/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 22.0ms
video 1/1 (570/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.6ms
video 1/1 (571/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 22.2ms
video 1/1 (572/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.9ms
video 1/1 (573/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.6ms
video 1/1 (574/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.2ms
video 1/1 (575/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.6ms
video 1/1 (576/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.5ms
video 1/1 (577/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 22.1ms
video 1/1 (578/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.6ms
video 1/1 (579/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 22.1ms
video 1/1 (580/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.8ms
video 1/1 (581/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 22.1ms
video 1/1 (582/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.6ms
video 1/1 (583/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 22.1ms
video 1/1 (584/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.7ms
video 1/1 (585/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 22.3ms
video 1/1 (586/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.8ms
video 1/1 (587/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 22.0ms
video 1/1 (588/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.5ms
video 1/1 (589/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 22.1ms
video 1/1 (590/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.4ms
video 1/1 (591/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 22.0ms
video 1/1 (592/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.8ms
video 1/1 (593/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.8ms
video 1/1 (594/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.7ms
video 1/1 (595/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.5ms
video 1/1 (596/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.8ms
video 1/1 (597/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.4ms
video 1/1 (598/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.7ms
video 1/1 (599/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.0ms
video 1/1 (600/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.3ms
video 1/1 (601/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.8ms
video 1/1 (602/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.3ms
video 1/1 (603/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.9ms
video 1/1 (604/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.4ms
video 1/1 (605/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.5ms
video 1/1 (606/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.1ms
video 1/1 (607/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.4ms
video 1/1 (608/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.1ms
video 1/1 (609/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.2ms
video 1/1 (610/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.5ms
video 1/1 (611/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.2ms
video 1/1 (612/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.2ms
video 1/1 (613/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.4ms
video 1/1 (614/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.4ms
video 1/1 (615/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.7ms
video 1/1 (616/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.8ms
video 1/1 (617/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.6ms
video 1/1 (618/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.7ms
video 1/1 (619/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.1ms
video 1/1 (620/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 19.8ms
video 1/1 (621/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.6ms
video 1/1 (622/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.9ms
video 1/1 (623/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.1ms
video 1/1 (624/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 19.9ms
video 1/1 (625/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.2ms
video 1/1 (626/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.4ms
video 1/1 (627/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.1ms
video 1/1 (628/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.4ms
video 1/1 (629/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 19.8ms
video 1/1 (630/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.3ms
video 1/1 (631/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.6ms
video 1/1 (632/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.4ms
video 1/1 (633/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.4ms
video 1/1 (634/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.4ms
video 1/1 (635/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.1ms
video 1/1 (636/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.6ms
video 1/1 (637/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.2ms
video 1/1 (638/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.1ms
video 1/1 (639/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.1ms
video 1/1 (640/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.0ms
video 1/1 (641/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 19.9ms
video 1/1 (642/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.5ms
video 1/1 (643/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.4ms
video 1/1 (644/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.2ms
video 1/1 (645/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.6ms
video 1/1 (646/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.9ms
video 1/1 (647/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 19.9ms
video 1/1 (648/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.4ms
video 1/1 (649/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.9ms
video 1/1 (650/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.9ms
video 1/1 (651/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.2ms
video 1/1 (652/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.4ms
video 1/1 (653/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.4ms
video 1/1 (654/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.4ms
video 1/1 (655/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.4ms
video 1/1 (656/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.3ms
video 1/1 (657/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 1 stop, 21.6ms
video 1/1 (658/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 1 stop, 20.6ms
video 1/1 (659/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 1 stop, 20.4ms
video 1/1 (660/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 1 stop, 21.9ms
video 1/1 (661/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 1 stop, 21.0ms
video 1/1 (662/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 1 stop, 20.3ms
video 1/1 (663/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.6ms
video 1/1 (664/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.0ms
video 1/1 (665/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.1ms
video 1/1 (666/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.3ms
video 1/1 (667/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.6ms
video 1/1 (668/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.4ms
video 1/1 (669/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.9ms
video 1/1 (670/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.3ms
video 1/1 (671/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.7ms
video 1/1 (672/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.2ms
video 1/1 (673/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.5ms
video 1/1 (674/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.2ms
video 1/1 (675/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.6ms
